Location,MSAS,Year,Day,Ratio,Moon,Moon_fraction_perc,Moon_altitude_deg,Cloud_time,Clouds_total,Clouds_low,Clouds_mid,Clouds_high,Lightpolution,Temperature,Month,Moon_fraction,Moon_altitude
Borkum-Ostland,17.204,2023,22,0.36,Yes,67,23,2023-11-21 18:00:00,100,85,46,0,No,6.4,11,51 till 75 %,17 till 33 deg.
Borkum-Ostland,17.22,2023,22,0.36,Yes,67,26,2023-11-21 19:00:00,56,42,30,0,No,6.4,11,51 till 75 %,17 till 33 deg.
Borkum-Ostland,17.12,2023,22,0.36,Yes,67,27,2023-11-21 20:00:00,100,96,30,0,No,6.34,11,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.168,2023,22,0.36,Yes,67,26,2023-11-21 21:00:00,100,100,30,0,No,5.4,11,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.598,2023,22,0.36,Yes,67,22,2023-11-21 22:00:00,62,68,1,0,No,4.5,11,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.582,2023,22,0.36,Yes,67,17,2023-11-21 23:00:00,26,22,0,22,No,3.8,11,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.738,2023,3,0.36,Yes,71,24,2023-12-03 00:00:00,16,14,6,0,No,-1.3,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.042,2023,3,0.36,Yes,71,32,2023-12-03 01:00:00,9,9,2,0,No,-2.6,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.776,2023,4,0.36,Yes,62,22,2023-12-04 01:00:00,100,30,100,100,No,0.6,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.705,2023,4,0.36,Yes,62,31,2023-12-04 02:00:00,100,66,100,100,No,0.3,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,20.016,2023,5,0.36,Yes,52,21,2023-12-05 02:00:00,100,100,100,100,No,0.1,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.736,2023,5,0.36,Yes,52,29,2023-12-05 03:00:00,100,100,97,100,No,-0.4,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,18.8,2023,20,0.36,Yes,53,32,2023-12-19 18:00:00,90,1,99,100,No,6.7,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.054,2023,20,0.36,Yes,53,32,2023-12-19 19:00:00,79,0,81,100,No,6.16,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.002,2023,20,0.36,Yes,53,30,2023-12-19 20:00:00,30,0,0,100,No,5.4,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.57,2023,20,0.36,Yes,53,26,2023-12-19 21:00:00,13,4,0,31,No,5.1,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,20.222,2023,20,0.36,Yes,53,19,2023-12-19 22:00:00,26,15,21,0,No,4.8,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,18.808,2023,21,0.36,Yes,64,31,2023-12-20 22:00:00,100,99,100,0,No,7.88,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.202,2023,21,0.36,Yes,64,24,2023-12-20 23:00:00,100,81,100,4,No,8.0,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.912,2023,22,0.36,Yes,74,28,2023-12-22 00:00:00,29,23,14,0,No,5.22,12,51 till 75 %,17 till 33 deg.
Borkum-Ostland,19.354,2023,22,0.36,Yes,74,20,2023-12-22 01:00:00,67,34,57,6,No,5.16,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.31,2023,1,0.61,Yes,70,26,2023-01-01 00:00:00,100,21,99,100,No,14.8,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.867,2023,1,0.61,Yes,70,17,2023-01-01 01:00:00,100,50,100,97,No,15.1,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.16,2023,13,0.61,Yes,70,19,2023-01-13 01:00:00,6,2,7,0,No,10.3,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.856,2023,13,0.61,Yes,70,26,2023-01-13 02:00:00,0,0,0,0,No,9.0,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.658,2023,13,0.61,Yes,70,33,2023-01-13 03:00:00,37,6,53,0,No,8.7,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.392,2023,14,0.61,Yes,61,23,2023-01-14 03:00:00,59,23,17,93,No,7.7,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.076,2023,14,0.61,Yes,61,29,2023-01-14 04:00:00,39,7,18,72,No,7.7,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.786,2023,14,0.61,Yes,61,32,2023-01-14 05:00:00,31,0,2,100,No,7.4,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.562,2023,14,0.61,Yes,61,33,2023-01-14 06:00:00,31,0,2,100,No,6.4,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,18.994,2023,14,0.61,Yes,61,31,2023-01-14 07:00:00,82,0,86,100,No,6.4,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.72,2023,15,0.61,Yes,51,19,2023-01-15 04:00:00,51,23,1,100,No,7.4,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.736,2023,15,0.61,Yes,51,24,2023-01-15 05:00:00,74,23,39,100,No,7.32,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.316,2023,15,0.61,Yes,51,26,2023-01-15 06:00:00,39,15,7,71,No,6.7,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.33,2023,15,0.61,Yes,51,26,2023-01-15 07:00:00,20,11,16,0,No,6.4,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.39,2023,29,0.61,Yes,54,26,2023-01-28 23:00:00,100,100,99,19,No,5.8,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.752,2023,29,0.61,Yes,54,18,2023-01-29 00:00:00,100,100,90,36,No,5.8,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.625,2023,30,0.61,Yes,64,28,2023-01-30 00:00:00,100,100,100,0,No,7.4,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.331,2023,30,0.61,Yes,64,20,2023-01-30 01:00:00,100,100,100,0,No,8.3,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.818,2023,31,0.61,Yes,73,30,2023-01-31 01:00:00,4,2,3,0,No,6.04,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.028,2023,31,0.61,Yes,73,21,2023-01-31 02:00:00,1,0,2,0,No,5.4,1,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.482,2023,12,0.61,Yes,67,17,2023-02-12 03:00:00,100,100,94,9,No,7.4,2,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.343,2023,12,0.61,Yes,67,21,2023-02-12 04:00:00,100,100,90,99,No,7.46,2,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.114,2023,12,0.61,Yes,67,23,2023-02-12 05:00:00,100,100,50,100,No,7.46,2,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.348,2023,12,0.61,Yes,67,22,2023-02-12 06:00:00,100,89,4,99,No,7.4,2,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.432,2023,13,0.61,Yes,57,17,2023-02-13 06:00:00,90,100,0,0,No,7.4,2,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.15,2023,28,0.61,Yes,56,29,2023-02-28 00:00:00,100,100,100,0,No,6.4,2,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.529,2023,28,0.61,Yes,56,20,2023-02-28 01:00:00,100,100,100,0,No,6.1,2,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.946,2023,1,0.61,Yes,66,29,2023-03-01 01:00:00,0,0,0,0,No,1.6,3,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.052,2023,1,0.61,Yes,66,20,2023-03-01 02:00:00,6,7,0,0,No,0.6,3,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.794,2023,2,0.61,Yes,75,28,2023-03-02 02:00:00,8,9,0,0,No,1.9,3,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.256,2023,2,0.61,Yes,75,19,2023-03-02 03:00:00,7,8,0,0,No,1.78,3,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.426,2023,30,0.61,Yes,58,25,2023-03-30 01:00:00,90,0,100,99,No,11.9,3,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.404,2023,30,0.61,Yes,58,17,2023-03-30 02:00:00,100,100,98,96,No,11.9,3,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.94,2023,31,0.61,Yes,68,31,2023-03-31 01:00:00,52,26,41,15,No,10.9,3,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.18,2023,31,0.61,Yes,68,22,2023-03-31 02:00:00,73,40,40,43,No,10.66,3,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.248,2023,28,0.61,Yes,51,26,2023-04-28 00:00:00,71,0,69,100,No,5.8,4,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.716,2023,28,0.61,Yes,51,18,2023-04-28 01:00:00,61,0,52,100,No,5.8,4,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.686,2023,29,0.61,Yes,60,30,2023-04-29 00:00:00,76,84,0,0,No,10.3,4,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.544,2023,29,0.61,Yes,60,21,2023-04-29 01:00:00,5,6,0,0,No,10.3,4,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.942,2023,30,0.61,Yes,70,33,2023-04-30 00:00:00,11,12,0,0,No,7.0,4,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.132,2023,30,0.61,Yes,70,24,2023-04-30 01:00:00,9,5,7,0,No,6.28,4,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.71,2023,28,0.61,Yes,53,27,2023-05-27 23:00:00,0,0,0,0,No,12.02,5,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.7,2023,28,0.61,Yes,53,18,2023-05-28 00:00:00,17,0,27,2,No,11.9,5,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.538,2023,29,0.61,Yes,63,28,2023-05-28 23:00:00,16,7,0,31,No,11.2,5,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.196,2023,29,0.61,Yes,63,20,2023-05-29 00:00:00,15,12,0,14,No,10.9,5,51 till 75 %,17 till 33 deg.
Noordpolderzijl,18.629,2023,30,0.61,Yes,72,27,2023-05-29 23:00:00,100,100,0,53,No,12.5,5,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.352,2023,30,0.61,Yes,72,20,2023-05-30 00:00:00,91,100,0,2,No,12.38,5,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.082,2023,8,0.61,Yes,73,18,2023-07-08 02:00:00,0,0,0,0,No,16.82,7,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.088,2023,9,0.61,Yes,62,18,2023-07-09 02:00:00,42,0,35,69,No,20.6,7,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.898,2023,10,0.61,Yes,51,17,2023-07-10 02:00:00,59,3,79,28,No,19.6,7,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.603,2023,7,0.61,Yes,65,23,2023-08-07 01:00:00,100,69,100,61,No,18.0,8,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.461,2023,7,0.61,Yes,65,32,2023-08-07 02:00:00,100,40,99,27,No,17.7,8,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.516,2023,8,0.61,Yes,55,21,2023-08-08 01:00:00,52,13,55,25,No,16.1,8,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.666,2023,8,0.61,Yes,55,30,2023-08-08 02:00:00,73,27,81,0,No,16.1,8,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.514,2023,5,0.61,Yes,70,18,2023-09-04 23:00:00,24,0,0,81,No,15.1,9,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.794,2023,5,0.61,Yes,70,26,2023-09-05 00:00:00,3,0,0,9,No,15.16,9,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.342,2023,6,0.61,Yes,60,22,2023-09-06 00:00:00,0,0,0,0,No,18.0,9,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.05,2023,6,0.61,Yes,60,31,2023-09-06 01:00:00,0,0,0,0,No,17.82,9,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.718,2023,4,0.61,Yes,75,18,2023-10-03 22:00:00,67,44,45,0,No,14.1,10,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.402,2023,4,0.61,Yes,75,26,2023-10-03 23:00:00,36,20,30,0,No,14.18,10,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.184,2023,5,0.61,Yes,65,20,2023-10-04 23:00:00,100,32,100,100,No,15.1,10,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.016,2023,5,0.61,Yes,65,29,2023-10-05 00:00:00,57,17,20,100,No,14.8,10,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.918,2023,6,0.61,Yes,56,21,2023-10-06 00:00:00,41,0,46,44,No,15.7,10,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.108,2023,6,0.61,Yes,56,30,2023-10-06 01:00:00,72,1,100,36,No,15.4,10,51 till 75 %,17 till 33 deg.
Noordpolderzijl,18.98,2023,24,0.61,Yes,71,17,2023-10-23 20:00:00,90,0,100,100,No,10.3,10,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.487,2023,3,0.61,Yes,72,24,2023-11-02 23:00:00,100,100,5,100,No,12.74,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.792,2023,3,0.61,Yes,72,32,2023-11-03 00:00:00,100,100,68,90,No,12.5,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.438,2023,4,0.61,Yes,63,23,2023-11-04 00:00:00,2,2,0,0,No,9.0,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.136,2023,4,0.61,Yes,63,32,2023-11-04 01:00:00,2,2,0,0,No,9.0,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.442,2023,5,0.61,Yes,53,22,2023-11-05 01:00:00,54,24,4,100,No,10.6,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.306,2023,5,0.61,Yes,53,31,2023-11-05 02:00:00,65,62,13,6,No,10.6,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.334,2023,21,0.61,Yes,56,20,2023-11-20 18:00:00,100,100,100,5,No,10.9,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.28,2023,21,0.61,Yes,56,21,2023-11-20 19:00:00,100,100,100,40,No,10.9,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.038,2023,21,0.61,Yes,56,20,2023-11-20 20:00:00,100,82,97,94,No,10.9,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.092,2023,21,0.61,Yes,56,17,2023-11-20 21:00:00,100,99,95,5,No,10.9,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,18.942,2023,22,0.61,Yes,67,23,2023-11-21 18:00:00,69,65,17,0,No,8.3,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,18.867,2023,22,0.61,Yes,67,27,2023-11-21 19:00:00,50,34,33,0,No,8.0,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.028,2023,22,0.61,Yes,67,28,2023-11-21 20:00:00,81,71,29,0,No,6.64,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.346,2023,22,0.61,Yes,67,26,2023-11-21 21:00:00,100,99,46,0,No,6.4,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.425,2023,22,0.61,Yes,67,22,2023-11-21 22:00:00,91,89,18,1,No,6.4,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.722,2023,22,0.61,Yes,67,17,2023-11-21 23:00:00,58,61,0,11,No,5.8,11,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.862,2023,3,0.61,Yes,71,24,2023-12-03 00:00:00,34,33,8,0,No,1.6,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.266,2023,3,0.61,Yes,71,32,2023-12-03 01:00:00,23,25,1,0,No,0.3,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.232,2023,4,0.61,Yes,62,22,2023-12-04 01:00:00,96,7,100,100,No,1.66,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.458,2023,4,0.61,Yes,62,31,2023-12-04 02:00:00,100,94,100,96,No,1.66,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.894,2023,5,0.61,Yes,52,21,2023-12-05 02:00:00,100,100,100,99,No,1.9,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.386,2023,5,0.61,Yes,52,29,2023-12-05 03:00:00,100,98,100,100,No,1.9,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.14,2023,20,0.61,Yes,53,32,2023-12-19 18:00:00,89,0,99,100,No,9.6,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.026,2023,20,0.61,Yes,53,32,2023-12-19 19:00:00,87,4,89,100,No,9.0,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,18.956,2023,20,0.61,Yes,53,30,2023-12-19 20:00:00,38,9,0,100,No,8.3,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.312,2023,20,0.61,Yes,53,26,2023-12-19 21:00:00,34,8,0,88,No,7.7,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,20.428,2023,20,0.61,Yes,53,20,2023-12-19 22:00:00,14,12,5,0,No,7.0,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.199,2023,21,0.61,Yes,64,31,2023-12-20 22:00:00,100,100,93,5,No,10.3,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.504,2023,21,0.61,Yes,64,24,2023-12-20 23:00:00,100,86,94,97,No,10.3,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,18.834,2023,22,0.61,Yes,74,28,2023-12-22 00:00:00,82,47,65,3,No,7.7,12,51 till 75 %,17 till 33 deg.
Noordpolderzijl,19.163,2023,22,0.61,Yes,74,20,2023-12-22 01:00:00,100,53,74,28,No,7.46,12,51 till 75 %,17 till 33 deg.
Rijswijk,15.154,2023,1,110.1,Yes,70,28,2023-01-01 00:00:00,100,24,100,100,Yes,14.1,1,51 till 75 %,17 till 33 deg.
Rijswijk,15.684,2023,1,110.1,Yes,70,19,2023-01-01 01:00:00,100,31,100,100,Yes,14.1,1,51 till 75 %,17 till 33 deg.
Rijswijk,17.533,2023,13,110.1,Yes,70,18,2023-01-13 01:00:00,4,0,6,0,Yes,9.72,1,51 till 75 %,17 till 33 deg.
Rijswijk,18.16,2023,13,110.1,Yes,70,26,2023-01-13 02:00:00,55,0,91,0,Yes,9.6,1,51 till 75 %,17 till 33 deg.
Rijswijk,15.879,2023,13,110.1,Yes,70,33,2023-01-13 03:00:00,75,17,100,0,Yes,9.6,1,51 till 75 %,17 till 33 deg.
Rijswijk,17.51,2023,14,110.1,Yes,61,23,2023-01-14 03:00:00,30,0,0,100,Yes,8.0,1,51 till 75 %,17 till 33 deg.
Rijswijk,17.05,2023,14,110.1,Yes,61,29,2023-01-14 04:00:00,58,1,46,100,Yes,6.76,1,51 till 75 %,17 till 33 deg.
Rijswijk,16.236,2023,14,110.1,Yes,61,33,2023-01-14 05:00:00,100,75,100,100,Yes,6.7,1,51 till 75 %,17 till 33 deg.
Rijswijk,14.938,2023,14,110.1,Yes,61,32,2023-01-14 07:00:00,100,79,100,100,Yes,7.0,1,51 till 75 %,17 till 33 deg.
